state,year,quarter,registeredUsers,appOpens,brand,count,percentage
punjab,2022,1,7302726,117482807,Vivo,1523181,0.209
punjab,2022,1,7302726,117482807,Samsung,1477258,0.202
punjab,2022,1,7302726,117482807,Oppo,1119920,0.153
punjab,2022,1,7302726,117482807,Apple,540804,0.074
punjab,2022,1,7302726,117482807,Realme,403062,0.055
punjab,2022,1,7302726,117482807,OnePlus,89199,0.012
punjab,2022,1,7302726,117482807,Tecno,74590,0.01
punjab,2022,1,7302726,117482807,Huawei,58651,0.008
punjab,2022,1,7302726,117482807,Motorola,48805,0.007
punjab,2022,1,7302726,117482807,Others,347330,0.048
rajasthan,2018,1,3158202,0,Xiaomi,713005,0.226
rajasthan,2018,1,3158202,0,Samsung,662282,0.21
rajasthan,2018,1,3158202,0,Vivo,535439,0.17
rajasthan,2018,1,3158202,0,Oppo,352258,0.112
rajasthan,2018,1,3158202,0,Realme,149488,0.047
rajasthan,2018,1,3158202,0,Apple,94107,0.03
rajasthan,2018,1,3158202,0,OnePlus,71745,0.023
rajasthan,2018,1,3158202,0,Gionee,69299,0.022
rajasthan,2018,1,3158202,0,Lenovo,63011,0.02
rajasthan,2018,1,3158202,0,Motorola,61235,0.019
rajasthan,2018,1,3158202,0,Others,386333,0.122
rajasthan,2018,2,4212964,0,Xiaomi,966424,0.229
rajasthan,2018,2,4212964,0,Samsung,874984,0.208
rajasthan,2018,2,4212964,0,Vivo,735141,0.174
rajasthan,2018,2,4212964,0,Oppo,479239,0.114
rajasthan,2018,2,4212964,0,Realme,195523,0.046
rajasthan,2018,2,4212964,0,Apple,119357,0.028
rajasthan,2018,2,4212964,0,OnePlus,87155,0.021
rajasthan,2018,2,4212964,0,Gionee,84445,0.02
rajasthan,2018,2,4212964,0,Lenovo,79981,0.019
rajasthan,2018,2,4212964,0,Motorola,78566,0.019
rajasthan,2018,2,4212964,0,Others,512149,0.122
rajasthan,2018,3,5175453,0,Xiaomi,1205544,0.233
rajasthan,2018,3,5175453,0,Samsung,1072593,0.207
rajasthan,2018,3,5175453,0,Vivo,938611,0.181
rajasthan,2018,3,5175453,0,Oppo,601973,0.116
rajasthan,2018,3,5175453,0,Realme,239840,0.046
rajasthan,2018,3,5175453,0,Apple,140247,0.027
rajasthan,2018,3,5175453,0,OnePlus,101721,0.02
rajasthan,2018,3,5175453,0,Gionee,95819,0.019
rajasthan,2018,3,5175453,0,Motorola,91763,0.018
rajasthan,2018,3,5175453,0,Huawei,91725,0.018
rajasthan,2018,3,5175453,0,Others,595617,0.115
rajasthan,2018,4,6358738,0,Xiaomi,1482976,0.233
rajasthan,2018,4,6358738,0,Samsung,1317264,0.207
rajasthan,2018,4,6358738,0,Vivo,1200927,0.189
rajasthan,2018,4,6358738,0,Oppo,760058,0.12
rajasthan,2018,4,6358738,0,Realme,293498,0.046
rajasthan,2018,4,6358738,0,Apple,166540,0.026
rajasthan,2018,4,6358738,0,OnePlus,117138,0.018
rajasthan,2018,4,6358738,0,Huawei,115507,0.018
rajasthan,2018,4,6358738,0,Motorola,107515,0.017
rajasthan,2018,4,6358738,0,Gionee,106066,0.017
rajasthan,2018,4,6358738,0,Others,691249,0.109
rajasthan,2019,1,7712204,0,Xiaomi,1788113,0.232
rajasthan,2019,1,7712204,0,Samsung,1592757,0.207
rajasthan,2019,1,7712204,0,Vivo,1503951,0.195
rajasthan,2019,1,7712204,0,Oppo,948608,0.123
rajasthan,2019,1,7712204,0,Realme,350506,0.045
rajasthan,2019,1,7712204,0,Apple,191305,0.025
rajasthan,2019,1,7712204,0,Huawei,143491,0.019
rajasthan,2019,1,7712204,0,OnePlus,131526,0.017
rajasthan,2019,1,7712204,0,Gionee,123156,0.016
rajasthan,2019,1,7712204,0,Motorola,121229,0.016
rajasthan,2019,1,7712204,0,Others,817562,0.106
rajasthan,2019,2,8783935,62787336,Xiaomi,2038775,0.232
rajasthan,2019,2,8783935,62787336,Samsung,1811211,0.206
rajasthan,2019,2,8783935,62787336,Vivo,1744564,0.199
rajasthan,2019,2,8783935,62787336,Oppo,1100301,0.125
rajasthan,2019,2,8783935,62787336,Realme,400579,0.046
rajasthan,2019,2,8783935,62787336,Apple,212354,0.024
rajasthan,2019,2,8783935,62787336,Huawei,163775,0.019
rajasthan,2019,2,8783935,62787336,OnePlus,142119,0.016
rajasthan,2019,2,8783935,62787336,Gionee,135881,0.015
rajasthan,2019,2,8783935,62787336,Motorola,131957,0.015
rajasthan,2019,2,8783935,62787336,Others,902419,0.103
rajasthan,2019,3,9797304,238338999,Xiaomi,2275622,0.232
rajasthan,2019,3,9797304,238338999,Samsung,1996093,0.204
rajasthan,2019,3,9797304,238338999,Vivo,1985897,0.203
rajasthan,2019,3,9797304,238338999,Oppo,1244255,0.127
rajasthan,2019,3,9797304,238338999,Realme,458929,0.047
rajasthan,2019,3,9797304,238338999,Apple,232599,0.024
rajasthan,2019,3,9797304,238338999,Huawei,184875,0.019
rajasthan,2019,3,9797304,238338999,OnePlus,152982,0.016
rajasthan,2019,3,9797304,238338999,Gionee,146595,0.015
rajasthan,2019,3,9797304,238338999,Motorola,139254,0.014
rajasthan,2019,3,9797304,238338999,Others,980203,0.1
rajasthan,2019,4,10925031,288904693,Xiaomi,2527395,0.231
rajasthan,2019,4,10925031,288904693,Vivo,2262135,0.207
rajasthan,2019,4,10925031,288904693,Samsung,2211270,0.202
rajasthan,2019,4,10925031,288904693,Oppo,1410408,0.129
rajasthan,2019,4,10925031,288904693,Realme,530557,0.049
rajasthan,2019,4,10925031,288904693,Apple,250014,0.023
rajasthan,2019,4,10925031,288904693,Huawei,204976,0.019
rajasthan,2019,4,10925031,288904693,OnePlus,162057,0.015
rajasthan,2019,4,10925031,288904693,Gionee,157774,0.014
rajasthan,2019,4,10925031,288904693,Motorola,147914,0.014
rajasthan,2019,4,10925031,288904693,Others,1060531,0.097
rajasthan,2020,1,12142053,341815756,Xiaomi,2776323,0.229
rajasthan,2020,1,12142053,341815756,Vivo,2582003,0.213
rajasthan,2020,1,12142053,341815756,Samsung,2440121,0.201
rajasthan,2020,1,12142053,341815756,Oppo,1591219,0.131
rajasthan,2020,1,12142053,341815756,Realme,608298,0.05
rajasthan,2020,1,12142053,341815756,Apple,267588,0.022
rajasthan,2020,1,12142053,341815756,Huawei,225019,0.019
rajasthan,2020,1,12142053,341815756,OnePlus,170114,0.014
rajasthan,2020,1,12142053,341815756,Gionee,158979,0.013
rajasthan,2020,1,12142053,341815756,Motorola,156126,0.013
rajasthan,2020,1,12142053,341815756,Others,1166263,0.096
rajasthan,2020,2,13563201,329941181,Xiaomi,3073847,0.227
rajasthan,2020,2,13563201,329941181,Vivo,2941265,0.217
rajasthan,2020,2,13563201,329941181,Samsung,2715434,0.2
rajasthan,2020,2,13563201,329941181,Oppo,1799104,0.133
rajasthan,2020,2,13563201,329941181,Realme,689124,0.051
rajasthan,2020,2,13563201,329941181,Apple,283321,0.021
rajasthan,2020,2,13563201,329941181,Huawei,246837,0.018
rajasthan,2020,2,13563201,329941181,Tecno,183365,0.014
rajasthan,2020,2,13563201,329941181,OnePlus,177245,0.013
rajasthan,2020,2,13563201,329941181,Gionee,172589,0.013
rajasthan,2020,2,13563201,329941181,Others,1281070,0.094
rajasthan,2020,3,14969412,436682870,Xiaomi,3353468,0.224
rajasthan,2020,3,14969412,436682870,Vivo,3346801,0.224
rajasthan,2020,3,14969412,436682870,Samsung,2973921,0.199
rajasthan,2020,3,14969412,436682870,Oppo,2001908,0.134
rajasthan,2020,3,14969412,436682870,Realme,784695,0.052
rajasthan,2020,3,14969412,436682870,Apple,302588,0.02
rajasthan,2020,3,14969412,436682870,Huawei,265862,0.018
rajasthan,2020,3,14969412,436682870,Tecno,214914,0.014
rajasthan,2020,3,14969412,436682870,OnePlus,186566,0.012
rajasthan,2020,3,14969412,436682870,Gionee,180038,0.012
rajasthan,2020,3,14969412,436682870,Others,1358651,0.091
rajasthan,2020,4,16329494,511015109,Vivo,3720519,0.228
rajasthan,2020,4,16329494,511015109,Xiaomi,3613815,0.221
rajasthan,2020,4,16329494,511015109,Samsung,3222360,0.197
rajasthan,2020,4,16329494,511015109,Oppo,2201891,0.135
rajasthan,2020,4,16329494,511015109,Realme,880750,0.054
rajasthan,2020,4,16329494,511015109,Apple,323405,0.02
rajasthan,2020,4,16329494,511015109,Huawei,283175,0.017
rajasthan,2020,4,16329494,511015109,Tecno,259273,0.016
rajasthan,2020,4,16329494,511015109,OnePlus,195918,0.012
rajasthan,2020,4,16329494,511015109,Gionee,188604,0.012
rajasthan,2020,4,16329494,511015109,Others,1439784,0.088
rajasthan,2021,1,17661088,632535059,Vivo,4143832,0.235
rajasthan,2021,1,17661088,632535059,Xiaomi,3873176,0.219
rajasthan,2021,1,17661088,632535059,Samsung,3430073,0.194
rajasthan,2021,1,17661088,632535059,Oppo,2390404,0.135
rajasthan,2021,1,17661088,632535059,Realme,987022,0.056
rajasthan,2021,1,17661088,632535059,Apple,347215,0.02
rajasthan,2021,1,17661088,632535059,Tecno,301891,0.017
rajasthan,2021,1,17661088,632535059,Huawei,295928,0.017
rajasthan,2021,1,17661088,632535059,OnePlus,208798,0.012
rajasthan,2021,1,17661088,632535059,Gionee,189685,0.011
rajasthan,2021,1,17661088,632535059,Others,1493064,0.085
rajasthan,2021,2,18980985,1072091232,Vivo,4603263,0.243
rajasthan,2021,2,18980985,1072091232,Xiaomi,4079016,0.215
rajasthan,2021,2,18980985,1072091232,Samsung,3591961,0.189
rajasthan,2021,2,18980985,1072091232,Oppo,2591657,0.137
rajasthan,2021,2,18980985,1072091232,Realme,1162747,0.061
rajasthan,2021,2,18980985,1072091232,Tecno,375642,0.02
rajasthan,2021,2,18980985,1072091232,Apple,373677,0.02
rajasthan,2021,2,18980985,1072091232,Huawei,291917,0.015
rajasthan,2021,2,18980985,1072091232,OnePlus,233039,0.012
rajasthan,2021,2,18980985,1072091232,Motorola,188248,0.01
rajasthan,2021,2,18980985,1072091232,Others,1489818,0.078
rajasthan,2021,3,20499465,1429553825,Vivo,5212563,0.254
rajasthan,2021,3,20499465,1429553825,Xiaomi,4289230,0.209
rajasthan,2021,3,20499465,1429553825,Samsung,3672997,0.179
rajasthan,2021,3,20499465,1429553825,Oppo,2855694,0.139
rajasthan,2021,3,20499465,1429553825,Realme,1363093,0.066
rajasthan,2021,3,20499465,1429553825,Tecno,456211,0.022
rajasthan,2021,3,20499465,1429553825,Apple,403105,0.02
rajasthan,2021,3,20499465,1429553825,Huawei,298651,0.015
rajasthan,2021,3,20499465,1429553825,OnePlus,283924,0.014
rajasthan,2021,3,20499465,1429553825,Motorola,186498,0.009
rajasthan,2021,3,20499465,1429553825,Others,1477499,0.072
rajasthan,2021,4,21977202,1185124031,Vivo,5751824,0.262
rajasthan,2021,4,21977202,1185124031,Xiaomi,4469665,0.203
rajasthan,2021,4,21977202,1185124031,Samsung,3782393,0.172
rajasthan,2021,4,21977202,1185124031,Oppo,3095179,0.141
rajasthan,2021,4,21977202,1185124031,Realme,1624796,0.074
rajasthan,2021,4,21977202,1185124031,Tecno,521804,0.024
rajasthan,2021,4,21977202,1185124031,Apple,462924,0.021
rajasthan,2021,4,21977202,1185124031,OnePlus,336937,0.015
rajasthan,2021,4,21977202,1185124031,Huawei,287470,0.013
rajasthan,2021,4,21977202,1185124031,Motorola,189233,0.009
rajasthan,2021,4,21977202,1185124031,Others,1454977,0.066
rajasthan,2022,1,23398857,2570606469,Vivo,6252325,0.267
rajasthan,2022,1,23398857,2570606469,Xiaomi,4620642,0.197
rajasthan,2022,1,23398857,2570606469,Samsung,3887688,0.166
rajasthan,2022,1,23398857,2570606469,Oppo,3333119,0.142
rajasthan,2022,1,23398857,2570606469,Realme,1857144,0.079
rajasthan,2022,1,23398857,2570606469,Tecno,613379,0.026
rajasthan,2022,1,23398857,2570606469,Apple,510886,0.022
rajasthan,2022,1,23398857,2570606469,OnePlus,385558,0.016
rajasthan,2022,1,23398857,2570606469,Huawei,284638,0.012
rajasthan,2022,1,23398857,2570606469,Motorola,189003,0.008
rajasthan,2022,1,23398857,2570606469,Others,1464475,0.063
sikkim,2018,1,20051,0,Samsung,5534,0.276
sikkim,2018,1,20051,0,Xiaomi,4679,0.233
sikkim,2018,1,20051,0,Vivo,2155,0.107
sikkim,2018,1,20051,0,Oppo,1825,0.091
sikkim,2018,1,20051,0,Apple,865,0.043
sikkim,2018,1,20051,0,Realme,815,0.041
sikkim,2018,1,20051,0,Lenovo,586,0.029
sikkim,2018,1,20051,0,Motorola,575,0.029
sikkim,2018,1,20051,0,OnePlus,528,0.026
sikkim,2018,1,20051,0,Asus,308,0.015
sikkim,2018,1,20051,0,Others,2181,0.109
sikkim,2018,2,28097,0,Samsung,7827,0.279
sikkim,2018,2,28097,0,Xiaomi,6559,0.233
sikkim,2018,2,28097,0,Vivo,3254,0.116
sikkim,2018,2,28097,0,Oppo,2531,0.09
sikkim,2018,2,28097,0,Apple,1120,0.04
sikkim,2018,2,28097,0,Realme,1110,0.04
sikkim,2018,2,28097,0,Motorola,773,0.028
sikkim,2018,2,28097,0,Lenovo,759,0.027
sikkim,2018,2,28097,0,OnePlus,690,0.025
sikkim,2018,2,28097,0,Micromax,424,0.015
sikkim,2018,2,28097,0,Others,3050,0.109
sikkim,2018,3,37637,0,Samsung,10790,0.287
sikkim,2018,3,37637,0,Xiaomi,8637,0.229
sikkim,2018,3,37637,0,Vivo,4649,0.124
sikkim,2018,3,37637,0,Oppo,3465,0.092
sikkim,2018,3,37637,0,Realme,1459,0.039
sikkim,2018,3,37637,0,Apple,1423,0.038
sikkim,2018,3,37637,0,Motorola,945,0.025
sikkim,2018,3,37637,0,Lenovo,886,0.024
sikkim,2018,3,37637,0,OnePlus,823,0.022
sikkim,2018,3,37637,0,Micromax,570,0.015
sikkim,2018,3,37637,0,Others,3990,0.106
sikkim,2018,4,48538,0,Samsung,14281,0.294
sikkim,2018,4,48538,0,Xiaomi,11024,0.227
sikkim,2018,4,48538,0,Vivo,6387,0.132
sikkim,2018,4,48538,0,Oppo,4507,0.093
sikkim,2018,4,48538,0,Realme,1848,0.038
sikkim,2018,4,48538,0,Apple,1799,0.037
sikkim,2018,4,48538,0,Motorola,1119,0.023
sikkim,2018,4,48538,0,Lenovo,1038,0.021
sikkim,2018,4,48538,0,OnePlus,969,0.02
sikkim,2018,4,48538,0,Huawei,689,0.014
sikkim,2018,4,48538,0,Others,4877,0.1
sikkim,2019,1,58956,0,Samsung,17397,0.295
sikkim,2019,1,58956,0,Xiaomi,13387,0.227
sikkim,2019,1,58956,0,Vivo,7997,0.136
sikkim,2019,1,58956,0,Oppo,5660,0.096
sikkim,2019,1,58956,0,Realme,2237,0.038
sikkim,2019,1,58956,0,Apple,2138,0.036
sikkim,2019,1,58956,0,Motorola,1274,0.022
sikkim,2019,1,58956,0,Lenovo,1168,0.02
sikkim,2019,1,58956,0,OnePlus,1088,0.018
sikkim,2019,1,58956,0,Huawei,849,0.014
sikkim,2019,1,58956,0,Others,5761,0.098
sikkim,2019,2,70999,398520,Samsung,21576,0.304
sikkim,2019,2,70999,398520,Xiaomi,16005,0.225
sikkim,2019,2,70999,398520,Vivo,9656,0.136
sikkim,2019,2,70999,398520,Oppo,6810,0.096
sikkim,2019,2,70999,398520,Realme,2677,0.038
sikkim,2019,2,70999,398520,Apple,2509,0.035
sikkim,2019,2,70999,398520,Motorola,1473,0.021
sikkim,2019,2,70999,398520,Lenovo,1289,0.018
sikkim,2019,2,70999,398520,OnePlus,1220,0.017
sikkim,2019,2,70999,398520,Huawei,1001,0.014
sikkim,2019,2,70999,398520,Others,6783,0.096
sikkim,2019,3,82128,1316804,Samsung,25449,0.31
sikkim,2019,3,82128,1316804,Xiaomi,18366,0.224
sikkim,2019,3,82128,1316804,Vivo,11399,0.139
sikkim,2019,3,82128,1316804,Oppo,7934,0.097
sikkim,2019,3,82128,1316804,Realme,3080,0.038
sikkim,2019,3,82128,1316804,Apple,2833,0.034
sikkim,2019,3,82128,1316804,Motorola,1581,0.019
sikkim,2019,3,82128,1316804,OnePlus,1352,0.016
sikkim,2019,3,82128,1316804,Lenovo,1279,0.016
sikkim,2019,3,82128,1316804,Huawei,1126,0.014
sikkim,2019,3,82128,1316804,Others,7729,0.094
sikkim,2019,4,92972,1552004,Samsung,29310,0.315
sikkim,2019,4,92972,1552004,Xiaomi,20528,0.221
sikkim,2019,4,92972,1552004,Vivo,13224,0.142
sikkim,2019,4,92972,1552004,Oppo,9175,0.099
sikkim,2019,4,92972,1552004,Realme,3578,0.038
sikkim,2019,4,92972,1552004,Apple,3131,0.034
sikkim,2019,4,92972,1552004,Motorola,1676,0.018
sikkim,2019,4,92972,1552004,OnePlus,1458,0.016
sikkim,2019,4,92972,1552004,Lenovo,1347,0.014
sikkim,2019,4,92972,1552004,Huawei,1245,0.013
sikkim,2019,4,92972,1552004,Others,8300,0.089
sikkim,2020,1,104631,1697163,Samsung,33471,0.32
sikkim,2020,1,104631,1697163,Xiaomi,22619,0.216
sikkim,2020,1,104631,1697163,Vivo,15342,0.147
sikkim,2020,1,104631,1697163,Oppo,10442,0.1
sikkim,2020,1,104631,1697163,Realme,4166,0.04
sikkim,2020,1,104631,1697163,Apple,3439,0.033
sikkim,2020,1,104631,1697163,Motorola,1728,0.017
sikkim,2020,1,104631,1697163,OnePlus,1548,0.015
sikkim,2020,1,104631,1697163,Lenovo,1491,0.014
sikkim,2020,1,104631,1697163,HMD Global,1394,0.013
sikkim,2020,1,104631,1697163,Others,8991,0.086
sikkim,2020,2,119921,1912335,Samsung,38977,0.325
sikkim,2020,2,119921,1912335,Xiaomi,25245,0.211
sikkim,2020,2,119921,1912335,Vivo,18182,0.152
sikkim,2020,2,119921,1912335,Oppo,12295,0.103
sikkim,2020,2,119921,1912335,Realme,4814,0.04
sikkim,2020,2,119921,1912335,Apple,3701,0.031
sikkim,2020,2,119921,1912335,Motorola,1821,0.015
sikkim,2020,2,119921,1912335,HMD Global,1669,0.014
sikkim,2020,2,119921,1912335,OnePlus,1607,0.013
sikkim,2020,2,119921,1912335,Lenovo,1576,0.013
sikkim,2020,2,119921,1912335,Others,10034,0.084
sikkim,2020,3,134773,2156470,Samsung,44424,0.33
sikkim,2020,3,134773,2156470,Xiaomi,27830,0.206
sikkim,2020,3,134773,2156470,Vivo,21086,0.156
sikkim,2020,3,134773,2156470,Oppo,14009,0.104
sikkim,2020,3,134773,2156470,Realme,5459,0.041
sikkim,2020,3,134773,2156470,Apple,4035,0.03
sikkim,2020,3,134773,2156470,HMD Global,1906,0.014
sikkim,2020,3,134773,2156470,Motorola,1879,0.014
sikkim,2020,3,134773,2156470,OnePlus,1694,0.013
sikkim,2020,3,134773,2156470,Lenovo,1657,0.012
sikkim,2020,3,134773,2156470,Others,10794,0.08
sikkim,2020,4,148543,2478670,Samsung,49275,0.332
sikkim,2020,4,148543,2478670,Xiaomi,30296,0.204
sikkim,2020,4,148543,2478670,Vivo,23560,0.159
sikkim,2020,4,148543,2478670,Oppo,15658,0.105
sikkim,2020,4,148543,2478670,Realme,6245,0.042
sikkim,2020,4,148543,2478670,Apple,4413,0.03
sikkim,2020,4,148543,2478670,HMD Global,2070,0.014
sikkim,2020,4,148543,2478670,Motorola,1984,0.013
sikkim,2020,4,148543,2478670,OnePlus,1764,0.012
sikkim,2020,4,148543,2478670,Lenovo,1714,0.012
sikkim,2020,4,148543,2478670,Others,11564,0.078
sikkim,2021,1,160213,2795331,Samsung,52629,0.328
sikkim,2021,1,160213,2795331,Xiaomi,32524,0.203
sikkim,2021,1,160213,2795331,Vivo,26109,0.163
sikkim,2021,1,160213,2795331,Oppo,16921,0.106
sikkim,2021,1,160213,2795331,Realme,7053,0.044
sikkim,2021,1,160213,2795331,Apple,4803,0.03
sikkim,2021,1,160213,2795331,HMD Global,2163,0.014
sikkim,2021,1,160213,2795331,Motorola,2031,0.013
sikkim,2021,1,160213,2795331,OnePlus,1924,0.012
sikkim,2021,1,160213,2795331,Huawei,1738,0.011
sikkim,2021,1,160213,2795331,Others,12318,0.077
sikkim,2021,2,171740,4541121,Samsung,55452,0.323
sikkim,2021,2,171740,4541121,Xiaomi,34745,0.202
sikkim,2021,2,171740,4541121,Vivo,28736,0.167
sikkim,2021,2,171740,4541121,Oppo,18141,0.106
sikkim,2021,2,171740,4541121,Realme,8547,0.05
sikkim,2021,2,171740,4541121,Apple,5244,0.031
sikkim,2021,2,171740,4541121,HMD Global,2238,0.013
sikkim,2021,2,171740,4541121,OnePlus,2072,0.012
sikkim,2021,2,171740,4541121,Motorola,2043,0.012
sikkim,2021,2,171740,4541121,Tecno,1729,0.01
sikkim,2021,2,171740,4541121,Others,12793,0.074
sikkim,2021,3,184693,5714565,Samsung,57652,0.312
sikkim,2021,3,184693,5714565,Xiaomi,37473,0.203
sikkim,2021,3,184693,5714565,Vivo,32054,0.174
sikkim,2021,3,184693,5714565,Oppo,19674,0.107
sikkim,2021,3,184693,5714565,Realme,10359,0.056
sikkim,2021,3,184693,5714565,Apple,5768,0.031
sikkim,2021,3,184693,5714565,OnePlus,2450,0.013
sikkim,2021,3,184693,5714565,HMD Global,2212,0.012
sikkim,2021,3,184693,5714565,Tecno,2190,0.012
sikkim,2021,3,184693,5714565,Motorola,2041,0.011
sikkim,2021,3,184693,5714565,Others,12820,0.069
sikkim,2021,4,197407,5525552,Samsung,59868,0.303
sikkim,2021,4,197407,5525552,Xiaomi,39826,0.202
sikkim,2021,4,197407,5525552,Vivo,34807,0.176
sikkim,2021,4,197407,5525552,Oppo,20992,0.106
sikkim,2021,4,197407,5525552,Realme,12763,0.065
sikkim,2021,4,197407,5525552,Apple,6458,0.033
sikkim,2021,4,197407,5525552,OnePlus,2920,0.015
sikkim,2021,4,197407,5525552,Tecno,2588,0.013
sikkim,2021,4,197407,5525552,HMD Global,2358,0.012
sikkim,2021,4,197407,5525552,Motorola,2089,0.011
sikkim,2021,4,197407,5525552,Others,12738,0.065
sikkim,2022,1,209616,12440193,Samsung,61996,0.296
sikkim,2022,1,209616,12440193,Xiaomi,41866,0.2
sikkim,2022,1,209616,12440193,Vivo,37402,0.178
sikkim,2022,1,209616,12440193,Oppo,22501,0.107
sikkim,2022,1,209616,12440193,Realme,14771,0.07
sikkim,2022,1,209616,12440193,Apple,7058,0.034
sikkim,2022,1,209616,12440193,OnePlus,3294,0.016
sikkim,2022,1,209616,12440193,Tecno,3147,0.015
sikkim,2022,1,209616,12440193,HMD Global,2316,0.011
sikkim,2022,1,209616,12440193,Motorola,2125,0.01
sikkim,2022,1,209616,12440193,Others,13140,0.063
tamil-nadu,2018,1,2104754,0,Xiaomi,503469,0.239
tamil-nadu,2018,1,2104754,0,Samsung,408997,0.194
tamil-nadu,2018,1,2104754,0,Vivo,256682,0.122
tamil-nadu,2018,1,2104754,0,Oppo,160460,0.076
tamil-nadu,2018,1,2104754,0,Motorola,100336,0.048
tamil-nadu,2018,1,2104754,0,OnePlus,93643,0.044
tamil-nadu,2018,1,2104754,0,Apple,93282,0.044
tamil-nadu,2018,1,2104754,0,Lenovo,92559,0.044
tamil-nadu,2018,1,2104754,0,Realme,82612,0.039
tamil-nadu,2018,1,2104754,0,Huawei,59799,0.028
tamil-nadu,2018,1,2104754,0,Others,252915,0.12
tamil-nadu,2018,2,2996036,0,Xiaomi,723469,0.241
tamil-nadu,2018,2,2996036,0,Samsung,574902,0.192
tamil-nadu,2018,2,2996036,0,Vivo,390299,0.13
tamil-nadu,2018,2,2996036,0,Oppo,240094,0.08
tamil-nadu,2018,2,2996036,0,Motorola,139685,0.047
tamil-nadu,2018,2,2996036,0,Lenovo,127831,0.043
tamil-nadu,2018,2,2996036,0,Apple,123693,0.041
tamil-nadu,2018,2,2996036,0,OnePlus,119948,0.04
tamil-nadu,2018,2,2996036,0,Realme,116217,0.039
tamil-nadu,2018,2,2996036,0,Huawei,86507,0.029
tamil-nadu,2018,2,2996036,0,Others,353391,0.118
tamil-nadu,2018,3,3900177,0,Xiaomi,948490,0.243
tamil-nadu,2018,3,3900177,0,Samsung,739663,0.19
tamil-nadu,2018,3,3900177,0,Vivo,545491,0.14
tamil-nadu,2018,3,3900177,0,Oppo,327387,0.084
tamil-nadu,2018,3,3900177,0,Motorola,177191,0.045
tamil-nadu,2018,3,3900177,0,Lenovo,153372,0.039
tamil-nadu,2018,3,3900177,0,Apple,150205,0.039
tamil-nadu,2018,3,3900177,0,Realme,149904,0.038
tamil-nadu,2018,3,3900177,0,OnePlus,145542,0.037
tamil-nadu,2018,3,3900177,0,Huawei,118152,0.03
tamil-nadu,2018,3,3900177,0,Others,444780,0.114
tamil-nadu,2018,4,5199878,0,Xiaomi,1270630,0.244
tamil-nadu,2018,4,5199878,0,Samsung,978019,0.188
tamil-nadu,2018,4,5199878,0,Vivo,776632,0.149
tamil-nadu,2018,4,5199878,0,Oppo,457237,0.088
tamil-nadu,2018,4,5199878,0,Motorola,228639,0.044
tamil-nadu,2018,4,5199878,0,Realme,198871,0.038
tamil-nadu,2018,4,5199878,0,Lenovo,194451,0.037
tamil-nadu,2018,4,5199878,0,Apple,191032,0.037
tamil-nadu,2018,4,5199878,0,OnePlus,180637,0.035
tamil-nadu,2018,4,5199878,0,Huawei,164880,0.032
tamil-nadu,2018,4,5199878,0,Others,558850,0.107
tamil-nadu,2019,1,6296303,0,Xiaomi,1539941,0.245
tamil-nadu,2019,1,6296303,0,Samsung,1181910,0.188
tamil-nadu,2019,1,6296303,0,Vivo,982792,0.156
tamil-nadu,2019,1,6296303,0,Oppo,574119,0.091
tamil-nadu,2019,1,6296303,0,Motorola,263727,0.042
tamil-nadu,2019,1,6296303,0,Realme,239102,0.038
tamil-nadu,2019,1,6296303,0,Apple,223033,0.035
tamil-nadu,2019,1,6296303,0,Lenovo,220455,0.035
tamil-nadu,2019,1,6296303,0,OnePlus,209025,0.033
tamil-nadu,2019,1,6296303,0,Huawei,206764,0.033
tamil-nadu,2019,1,6296303,0,Others,655435,0.104
tamil-nadu,2019,2,7429609,33658961,Xiaomi,1811254,0.244
tamil-nadu,2019,2,7429609,33658961,Samsung,1396893,0.188
tamil-nadu,2019,2,7429609,33658961,Vivo,1196063,0.161
tamil-nadu,2019,2,7429609,33658961,Oppo,697196,0.094
tamil-nadu,2019,2,7429609,33658961,Motorola,303963,0.041
tamil-nadu,2019,2,7429609,33658961,Realme,281300,0.038
tamil-nadu,2019,2,7429609,33658961,Apple,254300,0.034
tamil-nadu,2019,2,7429609,33658961,Lenovo,251562,0.034
tamil-nadu,2019,2,7429609,33658961,Huawei,248271,0.033
tamil-nadu,2019,2,7429609,33658961,OnePlus,232848,0.031
tamil-nadu,2019,2,7429609,33658961,Others,755959,0.102
tamil-nadu,2019,3,8428835,124690342,Xiaomi,2046907,0.243
tamil-nadu,2019,3,8428835,124690342,Samsung,1578951,0.187
tamil-nadu,2019,3,8428835,124690342,Vivo,1404873,0.167
tamil-nadu,2019,3,8428835,124690342,Oppo,809503,0.096
tamil-nadu,2019,3,8428835,124690342,Motorola,331659,0.039
tamil-nadu,2019,3,8428835,124690342,Realme,325676,0.039
tamil-nadu,2019,3,8428835,124690342,Huawei,287625,0.034
tamil-nadu,2019,3,8428835,124690342,Apple,280108,0.033
tamil-nadu,2019,3,8428835,124690342,Lenovo,263109,0.031
tamil-nadu,2019,3,8428835,124690342,OnePlus,253980,0.03
tamil-nadu,2019,3,8428835,124690342,Others,846444,0.1
tamil-nadu,2019,4,9620493,155011717,Xiaomi,2321854,0.241
tamil-nadu,2019,4,9620493,155011717,Samsung,1803401,0.187
tamil-nadu,2019,4,9620493,155011717,Vivo,1661144,0.173
tamil-nadu,2019,4,9620493,155011717,Oppo,954430,0.099
